Date,st601,st604,st605,st606,st607,st608,st609,st610,st612,st613,st614,st615,st616,st619,st620,st621,st622,st624,st625,st626,st627,st628,st629,st630,st633,st701,st704,st706,st710,st715,st722,st725,st726,st801,st802,st804,st805,st806,st807,st808,st809,st810,st811,st813,st814,st815,st816,st817,st818,st820,st821,st823,st824,st826,st827,st829,st830,st832,st833,st834,st866,st902,st903,st904,st906,st919,st920,st925,st927,st1002,st1004,st1005,st1007,st1038,st1054,st1054,st1055,st1057,st1079,
2/3/1980,0,0,12,0,0,0,12.2,1,2.5,0,0,10.5,0,25.4,0,7.320153173,0,0,0,0,0,0,0,0,1.479537894,0,2.7,0,0,5.8,8,0,0,14.3,9,9.4,0,0,5.1,4,6.5,4,8.5,0,12.1,3.8,2.7,4,10.9,0,0,5.3,14.5,4.09312471,3.204033198,0,0,0,0,0,7.98,0,3.5,0,1,0,0,0,3.759551683,0,10,12,5.7,2.5,1,1,10,12,2.648476402,
2/4/1980,2,0,0,0,0,0,0,1.6,3,0,0,5.2,5.2,0,0,0,0,1.462825089,1.832110176,0,0,0,0,0,2.367260631,17.7,0,0,0,0,0,0,7.9,0,0,0,8.1,0,0,0,0,0,0,0,1.6,0,2,0,6.2,12.3,8.2,0,0.3,0,0,8.847370152,0,1.948806782,0,7.027123177,0,0,0,1.9,0,0,0,2.006280318,0,0,0,0,0,0,2,2,0,0,0,
2/5/1980,0,0.5,4.5,16.7,26.7,0.5,11.3,0,0,0,2.5,0,0,0,0,0,2.835760847,0,0,20.834386,0,0,0,0,0,0,0,0,10.3,22.1,0,0,0,0,0,4,1.2,52.1,3.1,0,3.1,5,9,0,0.5,3,2.3,0,6.2,1.3,0,2.8,7,5.116405888,1.055210889,0,0,0.2887121159,0,0.7427040756,3.4,0,0,0,0,0,2,0,0,0,0,0,2.5,1.5,3,3,33,6,1.589085841,
2/6/1980,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058114477,0,0,0,0,0,0,0,0,0,0,0,0,4.5,21,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,1.082670435,0,0.1142621655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,
2/7/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,
2/8/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/9/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,
2/10/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,4.4,0,0,0,0,0,0,3.5,0,2.5,0,0,0,5.4,0.2,0,0,3,0,0,0,0,0,0,0.1142621655,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,
2/11/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,3,0,0,5.9,0,0,0,3.8,0,1.2,0,0,0,12.2,0,0.2,2,4.9,0,0,0.2157895159,0,0,0,0,2.55,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,
2/12/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,15,0,0,
2/13/1980,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961922252,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,
2/14/1980,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.885766756,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,4.2,0,0,0,7.3,0,0,0,0,7.87631733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,
2/15/1980,0,0,0,0,0,0.8,0,0,0,9,0,0,5.2,0,0,0,0,0,0,0,0,0,0,8.657300268,0,0,0,0,0,0,0,4.5,0,0,0,0,19.6,0,1.2,0,0,0,0,0,0,0,0,0,0,0,1.4,0,1.5,0,0,1.510526611,0,4.715631226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,
2/16/1980,0,0,2,0,0,0,4.1,0,0,10,0,3,0,7.5,0,6.954145514,0,0,0,0,0,0,0,9.61922252,0,0,0,0,0,0,7.6,0,0,7.1,0,1.9,6.5,0,0,0,0,0,0.3,0,1.3,0,0,0,1.3,1,0.5,1.4,7,0,0,0.5394737898,0,1.563857294,0,0.5713108274,1.61,0,0,0,0,0,0,0,0,0,0,0,1,2.7,0,0,10,0,2.860354514,
2/17/1980,0,0,1.5,0,0,0,5.2,0,0,18,0,2.9,3.1,3.2,0,0,0,0,0,0,0,0,0,17.31460054,0,3.5,0,0,0,0,0,0,0.7,0,4.4,17,0,0,0,0,0,0,17.2,0,2.8,21.8,0,0,3.8,0,0,0,30,0,7.667865792,0,0,0,0,0,14.44,0,0,4,0,0,0,4.223748037,0,0,0,0,3.2,0,2,2,17,0,0,
2/18/1980,0,0,0,5.3,5.5,0,12.9,0,0,5.1,5.5,0,0,8.5,0,0,6.238673862,0,0,6.612110527,0,0,0,4.905803485,0,0,0,0,0,0.8,0,0,0,7.3,0,11.4,4.6,0,4.5,0,4.5,0,4.5,0,2.4,0.6,0,0,0.2,0,0,4,0,0,0.2110421778,0,0,1.106729777,0,0,9.68,0,0,0,9.3,0,0,0,0,0,0,0,3.5,11,2,2,0,0,11.65329617,
2/19/1980,0,0,0,0.5,0,0,0,0,0,0,2.4,0,0,0,0,0,2.722330413,0,0,0.623784012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,0,0,0,0,0,0,0,3,0,0,0,0,0,18.3,0,0,0,0,19.74474071,0,3.94573225,0,0,0,0,0,0,0,0,0,0,0,0,8.4,0,0,0,1,1,0,0,0,
2/20/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,5,0,0,5.502632656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,0,0,
2/21/1980,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.154306702,0,0,0,0,0,0,0,0,0,0,0,1.4,2.5,0,0,0,0,0,2.2,0,3.4,0,0,0,4.9,0,0,0,0,0,0,0,0,0.6014835747,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,
2/22/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3849494878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/23/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,11.2,0,0,5.610527413,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,7,7,41,0,0,
2/24/1980,0,0,0,12.3,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.34508669,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,12,0,0,0,44.9,0,10.4,0,0,0,0,0,0,0,1,0,3.4,16.6,18.4,0,0,3.66842177,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,11,4.1,3,3,31,0,4.343501299,
2/25/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,1,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0.2405934299,0,0,0,0,0,0,0,0,0,0,0,0,24.5,0,0,0,1,1,0,0,0,
2/26/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/27/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,
2/28/1980,0,2.5,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0.4811868598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,
2/29/1980,0,13.5,8,1.3,17,0,0.3,0,0,0,0,0,0,1.1,0,9.333195296,0,0,0,1.621838431,0,0,0,0,0,0,0,0,0,0,10.2,18.3,0,0,0,3,0,24,3.7,6.8,7.5,0,1.6,0,1.5,2.3,7.5,10,0.8,0,5.3,0,0,0,5.477576862,5.718422171,0,0,0,0,2.55,0,0,2,0,0,0,2.111874019,0,0,0,22.2,11.7,0,2,2,5,0,0,
3/1/1980,3.5,19.7,9,19.7,13.5,0.4,17.8,0,5.1,10,5,18.5,15.5,0,0,11.52924125,5.671521693,2.559943906,3.206192807,24.57709007,0,0,0,9.61922252,0,2.4,0,0,0,0.8,12.6,14.4,0,41.1,24.6,19,15.4,4.7,10.5,2.4,7.5,0,19.2,0,19.9,5.4,54,0,17.4,15.3,28.2,12,34.7,0,1.8993796,30.42632174,0,3.70513882,0,8.741055659,16.14,0,0,17,0,0,0.5,17.95092916,0,0,12.3,45.4,4.5,2,4,4,40,19,2.118781122,
3/2/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,5.2,0,1.5,0,0.5273135111,3,0,10,14.5,21.4,0,0.6,0,3,0,9.5,0,1.4,12.2,26.5,0,1.5,0.2,14.4,5.8,12.1,0,4.291190948,15.53684514,0,5.1486994,0,0.1142621655,12.31,22.5,48,0,35.6,0,14,0,51.55956594,10,5,28.2,8.5,8.7,13,13,7,5.4,9.216697879,
3/3/1980,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2.801149109,0,0,1.323263864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,
3/4/1980,0,0,0,0,0,0,0,11.2,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058114477,16.57082442,0,0,0,0,0,0,0,0,0,7,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,22.3,2.5,11.2,0,0,24.06053102,0,0.5293055458,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,2,2,0,10.4,0,
3/5/1980,0,0,0,0.4,0,0.1,0,0,0,4.4,0,0,8.5,2.8,0,0,0,0,0,0.4990272096,0,0,0,4.232457909,0,1.5,0,0,0,0,0,0.6837980635,0,0,4.5,2,0,0,1.5,0,0,6,1.9,0,2.2,0,0,0,1.1,0,2.5,25.6,17.9,6.139687065,0,2.697368949,0,0,0,0,1.7,0,0,4,0,0,0,4.223748037,0,5.4,8,0,5.1,0,3,3,15,0,0,
3/6/1980,0,0,3,2.6,0,0,2.5,0,0,20.9,5,15.5,5.4,3,0,0,5.671521693,0,0,3.243676862,0,0,0,20.10417507,0,0,3.7,0,7.1,6,0,0,1.7,0,80,1.3,2,25,1.9,0,0,0,4.5,0,5,8.5,17.5,1.5,6.6,2.6,0.2,4.3,21,0,3.690051462,0.2157895159,0,0.4811868598,0,1.485408151,1.1,0,4,0.1,2.1,0,0,0.1055937009,4.296630495,16,0,0,2.6,0,1,1,0,4,0,
3/7/1980,0,0,0,0,0,0,1.5,0,0,0,0,7.9,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.4,0,0,0,0,4.5,0,0,4.4,1.6,5.1,1,6.4,5.5,0,0.5,0,0.4,0,11,4,0.7,0.1,7,0,1.7,0,1.867432739,7.552633057,0,0.3849494878,0,0.05713108274,3.74,2.5,0,6,3.1,4.4,4.8,6.335622056,0,20,0,0,3.2,6.3,2,2,0,0,6.674160533,
3/8/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.106729777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,
3/9/1980,2,0,2.5,0.3,40.6,0,0,0,0,0,2,0,0,4.2,0,0,2.268608677,1.462825089,1.832110176,0.3742704072,0,0,0,0,0,0,1.1,1.7,0,0.8,0,0.2812338726,0.5,0,2.2,1.4,0.2,14.1,0,0,0,0,1.1,0,1.2,6,4,1,3.9,0.9,8.2,6.5,0,0,2.577279962,8.847370152,0,0.04811868598,0,0.5141797447,1.19,0,2.4,0,0,0,0,0,2.577978297,0,0,0,0,1.2,9,9,0,0,1.271268673,
3/10/1980,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,7.5,0,0,0,7.3,0,2.5,0,0.07034739259,7.87631733,0,0.2405934299,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,2.5,0,6,6,0,1.6,0,
3/11/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.1757711704,0,0,0,0,5,40,0,6.5,0,0,0,0,0,0,4,0,0,0.6,8.2,0,0.8,0,0,8.847370152,0,1.202967149,0,0.3427864964,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0.5,3,3,12,0,0.5296952804,
3/12/1980,0,0,0,0,0,0,1.5,6,0,9.9,0,0,0,1,0,0,0,0,0,0,0,0,0,9.523030295,8.877227365,0,0,0,0,0.5,0,0.1757711704,0,0,0,0,2.2,5.2,6.3,0,0,0,0.2,0,0,1.7,6.5,0,0.8,0.1,0,1.4,0,0,0.597952837,0,0,0.5293055458,0,0.05713108274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,
3/13/1980,0,0,0,12.3,0,0,0,0,0,20.1,0,0,0,0,0,0,0,0,0,15.34508669,0,0,0,19.33463727,0,0,0,0,0,0,0,0,0,0,0,0,6.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.563857294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,0,
3/14/1980,0,0,0,0,5,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.232457909,0,0,0,0,0,0,0,0,0,0,0,0,1.6,3,0,0,0,0,0,0,0,0,0,0,0,0,16.3,0,0,0,0,17.58684555,0,0.3849494878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,0,0,
3/15/1980,0,0,0,0,0.7,0,0,0,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.867725737,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0,0,0,0,5.071053624,0,0.04811868598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,
3/16/1980,0,0,0,0,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0,0,0,0,0.2157895159,0,0,0,0.05713108274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,
3/17/1980,0,0,0,1.2,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,0,1.497081629,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,11.5,1,1.3,0,14.1,2.4,14.3,0,0.5,0,0,0,0,0,1.8,0,0,4.8,34.8,0,0,0,0,0.3127714589,0,0,0.85,0,0,0,0,0,0,0,0,15,0,0,2,5.2,1,1,0.1,0,5.508830916,
3/18/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,2.1,5.6,0,0,15.1,0,0,0,0,0,24.3,0,0,0,3.8,0,0,0,0,0,0,0,4.42,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,
3/19/1980,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0,0,0,14.24210805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,
3/20/1980,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9.61922252,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2.5,11.1,0,0,0,0,4.3,0,0,0.2,0,7.3,0,0,0,1.512468941,7.87631733,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,
3/21/1980,0,4.6,0,0,17.3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0.5052462028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,
3/22/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,
3/23/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.6,0,0,0,0,24.1,0,5.7,0,0,0,0,0,0,0,0,0.7,4.7,0,13.4,0,0,5.071053624,0,0,0,0.3999175792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,
3/24/1980,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.116228954,0,0,0,0,0,0,0,0,0,0,1.4,13.4,0,5,6.1,0,0,0,14,0,0,0,0,0,12.1,0,0,0,38.3,0,0,0,0,0,0,0,11.38,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,14,0,0,
3/25/1980,0,0,0,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.10140983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,
3/26/1980,0,1.9,0,0,0,3,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,4.100000802,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,1,1,0,0,0,
3/27/1980,0,0,0,0,17,0,0,3.4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03042884,0,0,0,0,0.8,0,0.2812338726,0,0,0,1,0,20.1,0,0,0,0,0.5,0,0,2.3,13,0,0.8,10.3,4.3,0,0,0,0.8089950148,4.639474592,0,0,0,5.884501522,0.85,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,
3/28/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,0,0,
3/29/1980,0,4.8,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10.6,0,0,0,0.3,0,4.937635685,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,
3/30/1980,0,0,6.2,0,12.3,4.1,0,7.6,5.1,0,14.3,9.5,0,1.5,0,2.013042123,16.22055204,0,0,0,0,0,0,0,11.244488,0,0,0,0,14,2.2,5.527032003,10.9,0,9,7.8,0,0,6.4,5.3,8.3,7.5,6,0,3.8,0,27,4,4.7,13.2,11.3,4.2,13.5,7.674608831,1.867432739,12.19210765,0,0,0,7.541302922,6.62,1.9,0,0,0,0,0.4,0,0,0,0,0,2.5,0,1,1,0,0,0,
3/31/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,15.5,0.8,0,11.3,5,0.6,0,0,0,0,0,0.5,0,0,0,0.1,2.7,0.5,0,3.5,0,0,0.5394737898,0,2.718705758,0,1.542539234,0,0,0,1.9,0,0,0,2.006280318,0,0,0,0,0,0,0,0,0,0,0,
4/1/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,16,0,0,0,0,1,1,0,0,0,
4/2/1980,0,0,0,2,0,2.3,0,0,0,0,0,0,1.2,0,0,0,0,0,0,2.495136048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4/3/1980,2,5.2,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,1.462825089,1.832110176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0.6,0,0,0,0,0,0,0,0,0,0.3427864964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
4/4/1980,3.5,4.2,0,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0,2.559943906,3.206192807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,6,0,0,0,0,0,0,0,0,0,3.427864964,0,0,0.5,0,0,0,0,0,0.5370788119,0,0,0,0,0,0,0,31,0,0,
4/5/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,
4/6/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4/7/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4/8/1980,0,0,0,0,0,0,0,1,0,0,0,0,0.3,18.6,0,0,0,0,0,0,0,0,0,0,1.479537894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,0,0,
4/9/1980,0,1,0,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8,0,0,0,0,0,0,7.5,0,1.1,0,0,0,6.5,0,32.3,0,1.9,0,0,34.85000682,0,0,0,0,7.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4/10/1980,0,0,0,0,10.9,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.1713932482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4/11/1980,0,0,0,1,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,1.247568024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,
4/12/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,0,0,0,0,7.768422572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4/13/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0.1,0,0,0,0,0,0,0,0.6855729929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,
